"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"BMW","220","Silver","23049","79988km","11/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49463795/bmw-220-140-kw",2022-11-05
"Audi","A5","White","34199","31630km","9/2020","Automatic","196 kW (266 hp)","1984ccm","Petrol","6 l/100km","4x4","Sweden","https://carvago.com/car/52581295/audi-a5-coupe-45-tfsi-quattro-196-kw",2022-11-05
"Mercedes-Benz","S 63 AMG","Black","31499","150000km","11/2011","Automatic","420 kW (571 hp)","5461ccm","Petrol","10.5 l/100km","4x2","Germany","https://carvago.com/car/52567110/mercedes-benz-s-63-amg-speedshift-mct-420-kw",2022-11-05
"Volkswagen","Passat","Silver","14899","174057km","7/2014","Automatic","130 kW (177 hp)","1968ccm","Diesel","5.7 l/100km","4x4","Germany","https://carvago.com/car/52544042/volkswagen-passat-130-kw-dsg-4motion",2022-11-05
"Audi","A4","White","37349","5100km","3/2022","Automatic","150 kW (204 hp)","1968ccm","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/51773438/audi-a4-150-kw",2022-11-05
"Hyundai","i10","Silver","3399","140000km","6/2009","Manual","57 kW (77 hp)","1248ccm","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/52231053/hyundai-i10-1-2-57-kw",2022-11-05
"Tesla","Model S","Grey","39149","138500km","3/2015","Automatic","515 kW (700 hp)","Noemissionclass","Electric","4x4",NA,"Austria","https://carvago.com/car/52567218/tesla-model-s-dual-awd-515-kw",2022-11-05
"Mercedes-Benz","E 220","White","40749","38020km","1/2020","Automatic","143 kW (194 hp)","1950ccm","Diesel","5 l/100km","4x4","Poland","https://carvago.com/car/52166991/mercedes-benz-e-220-d-4matic-143-kw",2022-11-05
"Peugeot","308","Grey","4899","175000km","4/2012","Manual","115 kW (156 hp)","1598ccm","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/51527920/peugeot-308-sw-155-thp-allure-115-kw",2022-11-05
"DFSK","Seres 3","Blue","32049","40km","9/2022","Automatic","120 kW (163 hp)",NA,"Electric","19.7 kWh/100km","4x2","Germany","https://carvago.com/car/52017464/dfsk-seres-120-kw",2022-11-05
"Opel","Movano","White","16849","79583km","5/2019","Manual","96 kW (131 hp)","2298ccm","Diesel","4x2",NA,"Italy","https://carvago.com/car/51947130/opel-movano-96-kw",2022-11-05
"BMW","316","White","9799","173000km","2/2015","Manual","85 kW (116 hp)","1995ccm","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/52569547/bmw-316d-touring-sport-line-85-kw",2022-11-05
"Volkswagen","up!","White","6349","170113km","7/2017","Manual","50 kW (68 hp)","999ccm","CNG","4 kg/100km","4x2","Czech Republic","https://carvago.com/car/51174142/volkswagen-up-eco-50-kw",2022-11-05
"Peugeot","208","White","9499","33300km","7/2019","Manual","75 kW (102 hp)","1499ccm","Diesel","3.5 l/100km","4x2","Italy","https://carvago.com/car/51918654/peugeot-208-100-active-75-kw",2022-11-05
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400ccm","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-11-05
"Volvo","V90","Blue","33349","12000km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50131137/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"BMW","330","Black","53849","0km","7/2022","Automatic","210 kW (286 hp)","2993ccm","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/52414885/bmw-330-touring-210-kw",2022-11-05
"Nissan","Qashqai","Silver","7799","153620km","8/2009","Manual","104 kW (141 hp)","1997ccm","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51739544/nissan-qashqai-2-0-acenta-104-kw",2022-11-05
"Peugeot","206","Black","3299","135000km","10/2010","Manual","55 kW (75 hp)","1360ccm","Petrol","6.3 l/100km","4x2","Germany","https://carvago.com/car/52105687/peugeot-206-55-kw",2022-11-05
"BMW","220","Silver","25599","68900km","7/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/47059758/bmw-220-140-kw",2022-11-05
"BMW","220","Silver","23099","79900km","9/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49500602/bmw-220-140-kw",2022-11-05
"Jeep","Gladiator","Other interior color","56049","20km","4/2022","Automatic","194 kW (264 hp)","2987ccm","Diesel","7 l/100km","4x4","Italy","https://carvago.com/car/52410295/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-11-05
"BMW","125",NA,"28749","59000km","1/2019","Automatic","165 kW (224 hp)","1998ccm","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51455789/bmw-125-165-kw",2022-11-05
"Volvo","XC70","Brown","19349","106800km","4/2016","Manual","158 kW (215 hp)","2400ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52539545/volvo-xc70-d4-awd-momentum-158-kw",2022-11-05
"Fiat","500","Other interior color","14799","8000km","3/2021","Manual","51 kW (69 hp)","999ccm","Electric","4x2",NA,"Italy","https://carvago.com/car/52272406/fiat-500-star-51-kw",2022-11-05
"Opel","Movano","White","16849","86750km","3/2019","Manual","96 kW (131 hp)","2298ccm","Diesel","4x2",NA,"Italy","https://carvago.com/car/52013044/opel-movano-96-kw",2022-11-05
"Jeep","Gladiator","Other interior color","57099","30km","6/2022","Automatic","194 kW (264 hp)","2987ccm","Diesel","7 l/100km","4x4","Italy","https://carvago.com/car/52429264/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-11-05
"Mazda","6","White","6599","147900km","12/2011","Manual","132 kW (179 hp)","2184ccm","Diesel","5.4 l/100km","4x2","Germany","https://carvago.com/car/52572566/mazda-6-2-2-cd-dpf-sports-line-132-kw",2022-11-05
"Chevrolet","Spark","Blue","2899","113200km","9/2010","Manual","50 kW (68 hp)","995ccm","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/52471772/chevrolet-spark-1-0-ls-50-kw",2022-11-05
"Mercedes-Benz","CLA 220","Black","34549","48300km","6/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4 l/100km","4x2","Sweden","https://carvago.com/car/52330483/mercedes-benz-cla-220-d-brake-8g-dct-140-kw",2022-11-05
"Fiat","Grande Punto","Blue","2599","146000km","5/2009","Manual","48 kW (65 hp)","1242ccm","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51252657/fiat-grande-punto-1-2-8v-active-48-kw",2022-11-05
"MG","ZS","Red","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497ccm","Electric","4x2",NA,"Germany","https://carvago.com/car/52522912/mg-zs-130-kw",2022-11-05
"Smart","ForTwo","Black","17899","50000km","8/2014","Automatic","75 kW (102 hp)","9990ccm","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/52015322/smart-fortwo-coupe-brabus-75-kw",2022-11-05
"Dodge","Charger","Black","35149","38500km","5/2019","Automatic","280 kW (381 hp)","5654ccm","Petrol","4x2",NA,"Germany","https://carvago.com/car/51428883/dodge-charger-280-kw",2022-11-05
"Seat","Leon","Black","5099","168000km","6/2010","Manual","92 kW (125 hp)","1390ccm","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/52411287/seat-leon-92-kw",2022-11-05
"Audi","A4 Allroad","Black","43449","34100km","2/2020","Automatic","210 kW (286 hp)","2967ccm","Diesel","6.1 l/100km","4x4","Germany","https://carvago.com/car/51907316/audi-a4-allroad-210-kw",2022-11-05
"BMW","120","White","22549","28120km","8/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52527846/bmw-120-140-kw",2022-11-05
"Volvo","V90","Grey","32449","13000km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49788338/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"Peugeot","3008","Brown","13049","60046km","1/2015","Manual","110 kW (150 hp)","1997ccm","Diesel","5 l/100km","4x2","Poland","https://carvago.com/car/52532907/peugeot-3008-hdi-150-active-110-kw",2022-11-05
"Dodge","RAM","Black","60649","25km","6/2022","Automatic","295 kW (401 hp)","5654ccm","Petrol","12.8 l/100km","4x4","Germany","https://carvago.com/car/52478466/dodge-ram-295-kw",2022-11-05
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-11-05
"Tesla","Model 3","Black interior","57449","17600km","3/2022","Automatic","350 kW (476 hp)","Noemissionclass","Electric","4x4",NA,"Germany","https://carvago.com/car/52440682/tesla-model-3-battery-awd-dual-motor-350-kw",2022-11-05
"Mercedes-Benz","GLC 400","Black","63699","37731km","7/2020","Automatic","243 kW (330 hp)","2925ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/50975813/mercedes-benz-glc-400-d-4matic-243-kw",2022-11-05
"Mercedes-Benz","A 250","White","45849","9988km","1/2022","Automatic","165 kW (224 hp)","1991ccm","Petrol","6.2 l/100km","4x2","Germany","https://carvago.com/car/47464335/mercedes-benz-a-250-165-kw",2022-11-05
"Audi","SQ5","Black","67999","26223km","5/2020","Automatic","255 kW (347 hp)","2967ccm","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50831243/audi-sq5-tdi-quattro-255-kw",2022-11-05
"Mercedes-Benz","CLA 220","Silver","35599","21642km","2/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/52110929/mercedes-benz-cla-220-d-140-kw",2022-11-05
"Audi","A4 Allroad","Silver","49899","32292km","7/2020","Automatic","210 kW (286 hp)","2967ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/50580346/audi-a4-allroad-210-kw",2022-11-05
"Mercedes-Benz","A 220","Grey","33599","18000km","11/2020","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.4 l/100km","4x2","Italy","https://carvago.com/car/51985316/mercedes-benz-a-220-d-140-kw",2022-11-05
"Volvo","V60","White","33299","16000km","11/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","6 l/100km","4x4","Sweden","https://carvago.com/car/51709448/volvo-v60-d4-awd-momentum-140-kw",2022-11-05
"Seat","Leon","Black","33849","14230km","6/2020","Automatic","221 kW (300 hp)","14230ccm","Petrol","7.1 l/100km","4x4","Germany","https://carvago.com/car/52018098/seat-leon-st-tsi-4drive-dsg-opf-cupra-221-kw",2022-11-05
"Alfa Romeo","Giulietta","Black","9399","140426km","1/2013","Manual","173 kW (235 hp)","1742ccm","Petrol","7.6 l/100km","4x2","Germany","https://carvago.com/car/52193431/alfa-romeo-giulietta-1-8-tbi-16v-quadrifoglio-verde-173-kw",2022-11-05
"BMW","440","Black","42549","56000km","4/2019","Automatic","240 kW (326 hp)","2998ccm","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/52270735/bmw-440i-coupe-240-kw",2022-11-05
"BMW","M340i","White","57399","46176km","1/2021","Automatic","275 kW (374 hp)","2998ccm","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51374748/bmw-m340i-xdrive-275-kw",2022-11-05
"Tesla","Model 3","White","40399","48000km","3/2020","Automatic","239 kW (325 hp)","Euro6d-TEMP","Electric","4x2",NA,"Germany","https://carvago.com/car/52566853/tesla-model-3-239-kw",2022-11-05
"Audi","A5","Black","44149","5442km","3/2022","Automatic","150 kW (204 hp)","1968ccm","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/52282470/audi-a5-150-kw",2022-11-05
"Audi","A4","Grey","33749","47180km","6/2021","Automatic","150 kW (204 hp)","1968ccm","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/50792181/audi-a4-150-kw",2022-11-05
"Mercedes-Benz","E 300","Silver","47949","47976km","3/2019","Automatic","143 kW (194 hp)","1950ccm","Hybrid","1.5 l/100km","4x2","Germany","https://carvago.com/car/51421470/mercedes-benz-e-300-de-exclusive-143-kw",2022-11-05
"Mercedes-Benz","A 220","Black","37299","15240km","4/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/52580787/mercedes-benz-a-220-d-140-kw",2022-11-05
"BMW","120","Black","25649","73547km","2/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51216108/bmw-120d-advantage-140-kw",2022-11-05
"Tesla","Model Y","Red","60549","20470km","2/2022","Automatic","378 kW (514 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52577773/tesla-model-y-range-awd-378-kw",2022-11-05
"Volvo","V90","Silver","32799","37460km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/48317669/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"Volvo","V90","Grey","33299","18920km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50326233/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"Audi","A4 Allroad","Black","42549","20441km","10/2020","Automatic","210 kW (286 hp)","2967ccm","Diesel","6.3 l/100km","4x4","Germany","https://carvago.com/car/52585082/audi-a4-allroad-210-kw",2022-11-05
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950ccm","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-11-05
"BMW","X3 M","Black","53249","1811km","7/2020","Automatic","285 kW (387 hp)","2998ccm","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/52501713/bmw-x3-m-285-kw",2022-11-05
"Volvo","V90","Silver","31899","40000km","3/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49204384/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"BMW","220","Grey","24449","47600km","11/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-11-05
"Dodge","Charger","Yellow","38349","49000km","10/2017","Automatic","280 kW (381 hp)","5700ccm","Petrol","4x2",NA,"Germany","https://carvago.com/car/44084627/dodge-charger-280-kw",2022-11-05
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995ccm","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-11-05
"Nissan","Micra","Orange","4749","148984km","4/2013","Manual","59 kW (80 hp)","1198ccm","Petrol","5.1 l/100km","4x2","Czech Republic","https://carvago.com/car/45734734/nissan-micra-1-2-59-kw",2022-11-05
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598ccm","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-11-05
"Mercedes-Benz","GLC 400","White","60499","24934km","7/2020","Automatic","243 kW (330 hp)","2925ccm","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51808185/mercedes-benz-glc-400-d-4matic-243-kw",2022-11-05
"Audi","RS3","Blue","51249","4000km","9/2020","Automatic","294 kW (400 hp)","2480ccm","Petrol","8.5 l/100km","4x4","Germany","https://carvago.com/car/52112878/audi-rs3-294-kw",2022-11-05
"MG","ZS","Black","30499","2500km","4/2022","Automatic","130 kW (177 hp)","2497ccm","Electric","4x2",NA,"Germany","https://carvago.com/car/52544315/mg-zs-130-kw",2022-11-05
"Mercedes-Benz","GLB 220","Red","50049","18468km","6/2021","Automatic","140 kW (190 hp)","1950ccm","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/50919413/mercedes-benz-glb-220-140-kw",2022-11-05
"Audi","SQ5","Black","69099","26223km","5/2020","Automatic","255 kW (347 hp)","2967ccm","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50837132/audi-sq5-tdi-quattro-255-kw",2022-11-05
"Land Rover","Range Rover Evoque","Grey","18999","125000km","10/2015","Manual","110 kW (150 hp)","4ccm","Diesel","5.7 l/100km","4x4","Belgium","https://carvago.com/car/52395656/land-rover-range-rover-evoque-coupe-td4-4wd-business-ed-110-kw",2022-11-05
"Audi","S3","Blue","45799","23500km","3/2020","Automatic","221 kW (300 hp)","2000ccm","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw",2022-11-05
"BMW","120","Black","23599","108000km","2/2019","Automatic","140 kW (190 hp)","1995ccm","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/50740634/bmw-120d-edition-m-sport-shadow-140-kw",2022-11-05
"Tesla","Model 3","Black interior","38749","38000km","9/2020","Automatic","225 kW (306 hp)",NA,"Electric","14.7 kWh/100km","4x2","Germany","https://carvago.com/car/52580149/tesla-model-3-plus-rwd-225-kw",2022-11-05
"Dodge","Charger","White","28399","66258km","7/2018","Automatic","276 kW (375 hp)","5654ccm","Petrol","4x2",NA,"Germany","https://carvago.com/car/52220948/dodge-charger-276-kw",2022-11-05
"BMW","440","Black","40299","43940km","5/2019","Automatic","240 kW (326 hp)","2993ccm","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/51235683/bmw-440i-coupe-240-kw",2022-11-05
"Renault","Master","Grey","23699","46400km","8/2022","Manual","110 kW (150 hp)","2299ccm","Diesel","5.9 l/100km","4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw",2022-11-05
"Skoda","Karoq","White","20899","149950km","11/2018","Manual","110 kW (150 hp)","1968ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51284784/skoda-karoq-2-0-tdi-scr-4x4-110-kw",2022-11-05
"Tesla","Model 3","White","49499","98301km","3/2019","Automatic","377 kW (513 hp)","Noemissionclass","Electric","4x4",NA,"Austria","https://carvago.com/car/52428447/tesla-model-3-377-kw",2022-11-05
"Tesla","Model 3","White","51049","47500km","3/2019","Automatic","377 kW (513 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52059161/tesla-model-3-377-kw",2022-11-05
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-11-05
"BMW","330","Black","47299","26682km","2/2021","Automatic","210 kW (286 hp)","2993ccm","Diesel","4.8 l/100km","4x2","Germany","https://carvago.com/car/52216765/bmw-330-touring-210-kw",2022-11-05
"Mercedes-Benz","E 400","White","53099","59356km","5/2020","Automatic","250 kW (340 hp)","2925ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51606105/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw",2022-11-05
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-11-05
"Toyota","Hilux","Silver","35549","50km","7/2022","Automatic","108 kW (147 hp)","2400ccm","Diesel","10 l/100km","4x2","Belgium","https://carvago.com/car/52296101/toyota-hilux-108-kw",2022-11-05
"BMW","420 Gran Coupé","White","35149","40657km","12/2021","Automatic","135 kW (184 hp)","1998ccm","Petrol","6 l/100km","4x2","Spain","https://carvago.com/car/51718617/bmw-420-gran-coupe-i-135-kw",2022-11-05
"Opel","Insignia","Black","8899","135000km","4/2009","Manual","221 kW (300 hp)","1998ccm","Petrol","9.3 l/100km","4x4","Germany","https://carvago.com/car/52016743/opel-insignia-221-kw",2022-11-05
"Tesla","Model 3","Grey","47099","49995km","12/2019","Automatic","324 kW (441 hp)","Noemissionclass","Electric","4x4",NA,"Italy","https://carvago.com/car/52244324/tesla-model-3-324-kw",2022-11-05
"Tesla","Model 3","White","43949","18927km","9/2020","Automatic","239 kW (325 hp)","Euro6d-TEMP","Electric","4x2",NA,"Germany","https://carvago.com/car/51199773/tesla-model-3-239-kw",2022-11-05
"BMW","M340i","Black","53099","29455km","6/2021","Automatic","275 kW (374 hp)","2998ccm","Petrol","6.9 l/100km","4x4","Germany","https://carvago.com/car/52000061/bmw-m340i-xdrive-275-kw",2022-11-05
"BMW","520","Black","29999","107750km","3/2020","Automatic","140 kW (190 hp)","1995ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52538328/bmw-520d-touring-xdrive-sport-line-140-kw",2022-11-05
"Volvo","V90","Black","29099","83590km","6/2020","Automatic","140 kW (190 hp)","1969ccm","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52501184/volvo-v90-d4-awd-momentum-140-kw",2022-11-05
"Citroen","Berlingo","White","5049","136858km","10/2010","Manual","66 kW (90 hp)","1560ccm","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/51411937/citroen-berlingo-1-6-hdi-90-niveau-b-66-kw",2022-11-05
"Dodge","Charger","Blue","39799","73000km","7/2018","Automatic","362 kW (492 hp)","6417ccm","Petrol","15.5 l/100km","4x2","Germany","https://carvago.com/car/52568864/dodge-charger-362-kw",2022-11-05
"BMW","740","Black","56399","89382km","1/2019","Automatic","235 kW (320 hp)","2993ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/52480346/bmw-740d-xdrive-235-kw",2022-11-05
"Mercedes-Benz","E 400","Grey","60499","44226km","6/2020","Automatic","250 kW (340 hp)","2925ccm","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50705705/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw",2022-11-05
"Audi","A8","Black","61149","32490km","7/2019","Automatic","210 kW (286 hp)","2967ccm","Diesel","5.8 l/100km","4x4","Germany","https://carvago.com/car/52571557/audi-a8-l-50-tdi-quattro-210-kw",2022-11-05
