"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Opel","Movano","White","16849","79583km","5/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/51947130/opel-movano-96-kw",2022-10-17
"Skoda","Citigo","Red","7099","78445km","8/2019","Manual","44 kW (60 hp)","999cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/52263790/skoda-citigo-1-0-mpi-tec-active-44-kw",2022-10-17
"Peugeot","208","White","9499","33300km","7/2019","Manual","75 kW (102 hp)","1499cc","Diesel","3.5 l/100km","4x2","Italy","https://carvago.com/car/51918654/peugeot-208-100-active-75-kw",2022-10-17
"Opel","Movano","White","16849","85556km","10/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/52030400/opel-movano-96-kw",2022-10-17
"Opel","Movano","White","16849","80548km","5/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/51976371/opel-movano-96-kw",2022-10-17
"Land Rover","Discovery Sport","White","28649","58721km","3/2019","Manual","110 kW (150 hp)","1999cc","Diesel","5 l/100km","4x2","Belgium","https://carvago.com/car/52264090/land-rover-discovery-sport-110-kw",2022-10-17
"BMW","X2","White","31499","20000km","7/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.1 l/100km","4x2","Spain","https://carvago.com/car/52150413/bmw-x2-110-kw",2022-10-17
"Opel","Crossland X","Black","12249","71252km","1/2019","Automatic","81 kW (110 hp)","1199cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51780701/opel-crossland-x-1-2-automatic-81-kw",2022-10-17
"Peugeot","207","Grey","3199","115269km","6/2009","Manual","70 kW (95 hp)","1397cc","Petrol","6.4 l/100km","4x2","Germany","https://carvago.com/car/52062138/peugeot-207-sw-95-vti-sport-70-kw",2022-10-17
"Mercedes-Benz","C 220","Black","23149","119400km","7/2017","Automatic","125 kW (170 hp)","2143cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/52239634/mercedes-benz-c-220-d-t-125-kw",2022-10-17
"Mercedes-Benz","A 220","Grey","29899","33887km","11/2019","Automatic","140 kW (190 hp)","1950cc","Diesel","4.4 l/100km","4x2","Italy","https://carvago.com/car/51963935/mercedes-benz-a-220-d-140-kw",2022-10-17
"Dodge","RAM","Black","60499","7200km","3/2020","Automatic","307 kW (417 hp)","5700cc","Petrol","14.7 l/100km","4x4","Germany","https://carvago.com/car/52155809/dodge-ram-307-kw",2022-10-17
"Fiat","500","Yellow","4899","143700km","10/2012","Manual","51 kW (69 hp)","1242cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/52252285/fiat-500-1-2-pop-51-kw",2022-10-17
"Opel","Movano","White","16849","86750km","3/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/52013044/opel-movano-96-kw",2022-10-17
"BMW","M240i","Black","46499","27919km","7/2021","Automatic","250 kW (340 hp)","2998cc","Petrol","8 l/100km","4x4","Germany","https://carvago.com/car/52256552/bmw-m240i-xdrive-cabrio-250-kw",2022-10-17
"BMW","520","Black","53399","0km","7/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/51305134/bmw-520-d-140-kw",2022-10-17
"Peugeot","208","White","8899","95242km","3/2019","Manual","75 kW (102 hp)","1499cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/52050207/peugeot-208-bluehdi-100-75-kw",2022-10-17
"Nissan","Leaf","Grey","30799","2000km","9/2022","Automatic","90 kW (122 hp)",NA,"Electric","17.1 kWh/100km","4x2","Germany","https://carvago.com/car/52268003/nissan-leaf-90-kw",2022-10-17
"Skoda","Citigo","Red","7149","77700km","8/2019","Manual","44 kW (60 hp)","999cc","Petrol","4.1 l/100km","4x2","Germany","https://carvago.com/car/52256849/skoda-citigo-1-0-mpi-tec-active-44-kw",2022-10-17
"Peugeot","308","Red","5899","75000km","3/2010","Manual","70 kW (95 hp)","1397cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/52098955/peugeot-308-95-vti-70-kw",2022-10-17
"Peugeot","iOn","White","9899","62900km","3/2019","Automatic","49 kW (67 hp)","14.5","Electric","4x2",NA,"France","https://carvago.com/car/52171301/peugeot-ion-49-kw",2022-10-17
"DFSK","Seres 3","Blue","32049","70km","9/2022","Automatic","120 kW (163 hp)",NA,"Electric","19.7 kWh/100km","4x2","Germany","https://carvago.com/car/52015338/dfsk-seres-120-kw",2022-10-17
"Dodge","Charger","Black","35149","38500km","5/2019","Automatic","280 kW (381 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51428883/dodge-charger-280-kw",2022-10-17
"Opel","Insignia","Grey","9849","149500km","4/2014","Manual","120 kW (163 hp)","1956cc","Diesel","5.6 l/100km","4x4","Germany","https://carvago.com/car/52267288/opel-insignia-2-0-cdti-4x4-sports-tourer-120-kw",2022-10-17
"Audi","A5","Black","44049","7569km","3/2022","Automatic","152 kW (207 hp)","1984cc","Petrol","6 l/100km","4x2","Belgium","https://carvago.com/car/52204244/audi-a5-152-kw",2022-10-17
"Volkswagen","ID.4","Grey","43449","8950km","6/2022","Automatic","150 kW (204 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/51672932/volkswagen-id-4-150-kw",2022-10-17
"Audi","A6","Black","49399","34200km","1/2020","Automatic","210 kW (286 hp)","2967cc","Diesel","5.8 l/100km","4x4","Germany","https://carvago.com/car/52000690/audi-a6-avant-50-tdi-quattro-210-kw",2022-10-17
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-10-17
"Audi","A5","White","33199","26080km","8/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/51847386/audi-a5-coupe-45-tfsi-quattro-180-kw",2022-10-17
"BMW","220","Silver","25599","68900km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/47059758/bmw-220-140-kw",2022-10-17
"Audi","SQ5","Black","67999","26223km","5/2020","Automatic","255 kW (347 hp)","2967cc","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50831243/audi-sq5-tdi-quattro-255-kw",2022-10-17
"MG","ZS","Blue","30999","3120km","6/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50707799/mg-zs-130-kw",2022-10-17
"BMW","220","Silver","25649","85700km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x4","Germany","https://carvago.com/car/49347436/bmw-220-140-kw",2022-10-17
"Mercedes-Benz","CLA 220","Silver","35599","21642km","2/2021","Automatic","140 kW (190 hp)","1950cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/52110929/mercedes-benz-cla-220-d-140-kw",2022-10-17
"Audi","A1","Black","21499","3886km","1/2021","Manual","81 kW (110 hp)","999cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/52135058/audi-a1-30-tfsi-81-kw",2022-10-17
"Mercedes-Benz","CLA 35 AMG Shooting Brake","Red","56299","12200km","10/2021","Automatic","225 kW (306 hp)","1991cc","Petrol","7.5 l/100km","4x4","Germany","https://carvago.com/car/51647163/mercedes-benz-cla-35-amg-shooting-brake-4matic-7g-dct-225-kw",2022-10-17
"Alfa Romeo","Giulietta","Black","9399","140426km","1/2013","Manual","173 kW (235 hp)","1742cc","Petrol","7.6 l/100km","4x2","Germany","https://carvago.com/car/52193431/alfa-romeo-giulietta-1-8-tbi-16v-quadrifoglio-verde-173-kw",2022-10-17
"Volkswagen","up!","White","11599","9165km","12/2021","Manual","50 kW (68 hp)","999cc","CNG","4.7 kg/100km","4x2","Italy","https://carvago.com/car/52260341/volkswagen-up-eco-50-kw",2022-10-17
"Mitsubishi","Eclipse","Other interior color","21599","10218km","10/2019","Manual","120 kW (163 hp)","1499cc","Petrol","7 l/100km","4x2","Spain","https://carvago.com/car/52259538/mitsubishi-eclipse-120-kw",2022-10-17
"Nissan","Qashqai","Silver","7799","153620km","8/2009","Manual","104 kW (141 hp)","1997cc","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51739544/nissan-qashqai-2-0-acenta-104-kw",2022-10-17
"Audi","SQ5","Grey","67699","26223km","5/2020","Automatic","255 kW (347 hp)","2967cc","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50978230/audi-sq5-tdi-quattro-255-kw",2022-10-17
"Tesla","Model 3","White","49999","47500km","3/2019","Automatic","377 kW (513 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52059161/tesla-model-3-377-kw",2022-10-17
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-10-17
"Mercedes-Benz","E 300","Silver","47949","47976km","3/2019","Automatic","143 kW (194 hp)","1950cc","Hybrid","1.5 l/100km","4x2","Germany","https://carvago.com/car/51421470/mercedes-benz-e-300-de-exclusive-143-kw",2022-10-17
"Volkswagen","e-up!","White","21799","2390km","8/2021","Automatic","61 kW (83 hp)","Noemissionclass","Electric","4x2",NA,"Italy","https://carvago.com/car/52253224/volkswagen-e-up-61-kw",2022-10-17
"Mercedes-Benz","A 220","Black","37299","15240km","4/2021","Automatic","140 kW (190 hp)","1950cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/52148289/mercedes-benz-a-220-d-140-kw",2022-10-17
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-10-17
"BMW","120","Grey","23149","31690km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51681560/bmw-120-140-kw",2022-10-17
"Audi","A5","Grey","29549","39130km","9/2019","Automatic","180 kW (245 hp)","1984cc","Petrol","7 l/100km","4x4","Sweden","https://carvago.com/car/51948962/audi-a5-45-tfsi-quattro-180-kw",2022-10-17
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950cc","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-10-17
"Dodge","Charger","Grey","30449","56000km","7/2017","Automatic","274 kW (373 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51172599/dodge-charger-274-kw",2022-10-17
"BMW","530","Grey","35099","54320km","8/2019","Automatic","196 kW (266 hp)","2993cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51979601/bmw-530-d-xdrive-sport-line-196-kw",2022-10-17
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-10-17
"Citroen","C3","White","7799","145806km","1/2018","Manual","55 kW (75 hp)","1560cc","Diesel","3 l/100km","4x2","France","https://carvago.com/car/51373013/citroen-c3-75-s-s-83g-feel-55-kw",2022-10-17
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-10-17
"Dodge","Charger","Yellow","38349","49000km","10/2017","Automatic","280 kW (381 hp)","5700cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/44084627/dodge-charger-280-kw",2022-10-17
"Renault","Master","White","14899","159967km","1/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51631236/renault-master-125-kw",2022-10-17
"Mercedes-Benz","GLB 220","Red","50049","18468km","6/2021","Automatic","140 kW (190 hp)","1950cc","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/50919413/mercedes-benz-glb-220-140-kw",2022-10-17
"Audi","SQ5","Black","69099","26223km","5/2020","Automatic","255 kW (347 hp)","2967cc","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50837132/audi-sq5-tdi-quattro-255-kw",2022-10-17
"Subaru","WRX STI","Blue","25249","102435km","5/2014","Manual","221 kW (300 hp)","2457cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/52162474/subaru-wrx-sti-2-5t-221-kw",2022-10-17
"Volvo","V90","Black","25949","52300km","4/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52046807/volvo-v90-d4-awd-momentum-140-kw",2022-10-17
"Volkswagen","T5 Transporter","White","15449","155255km","7/2015","Automatic","100 kW (136 hp)","1968cc","Diesel","8 l/100km","4x2","Belgium","https://carvago.com/car/51822486/volkswagen-t5-transporter-dsg-doka-long-100-kw",2022-10-17
"BMW","440","Black","40299","43940km","5/2019","Automatic","240 kW (326 hp)","2993cc","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/51235683/bmw-440-i-coupe-240-kw",2022-10-17
"Mercedes-Benz","E 400","Blue","48999","93796km","12/2019","Automatic","250 kW (340 hp)","2925cc","Diesel","6.1 l/100km","4x4","Germany","https://carvago.com/car/51045825/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw",2022-10-17
"Peugeot","208","Red","9949","90145km","8/2018","Manual","73 kW (99 hp)","1560cc","Diesel","3 l/100km","4x2","France","https://carvago.com/car/51252386/peugeot-208-blue-hdi-100-73-kw",2022-10-17
"Dodge","Charger","White","28399","66258km","7/2018","Automatic","276 kW (375 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/52220948/dodge-charger-276-kw",2022-10-17
"BMW","330","White","56149","23340km","3/2021","Automatic","210 kW (286 hp)","2993cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50214198/bmw-330-210-kw",2022-10-17
"Nissan","Navara","Grey","43149","19000km","1/2022","Automatic","140 kW (190 hp)","2298cc","Diesel","7.4 l/100km","4x4","Italy","https://carvago.com/car/52190909/nissan-navara-dc-4x4-tekna-140-kw",2022-10-17
"Volvo","V90","White","36949","12270km","12/2021","Automatic","146 kW (199 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52257964/volvo-v90-146-kw",2022-10-17
"Renault","Master","Grey","23699","46400km","8/2022","Manual","110 kW (150 hp)","2299cc","Diesel","5.9 l/100km","4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw",2022-10-17
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-10-17
"Volkswagen","Amarok","Grey","21499","133500km","9/2012","Automatic","132 kW (179 hp)","1968cc","Diesel","8 l/100km","4x4","Germany","https://carvago.com/car/50042622/volkswagen-amarok-2-0-bitdi-4motion-automatic-bluemotion-technology-132-kw",2022-10-17
"BMW","M3","Grey","33599","83000km","9/2011","Manual","309 kW (420 hp)","3999cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51370565/bmw-m3-309-kw",2022-10-17
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-10-17
"DFSK","Seres 3","Black","32049","5000km","6/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/50591471/dfsk-seres-120-kw",2022-10-17
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://carvago.com/car/51929959/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-10-17
"Peugeot","208","Grey","10549","91165km","2/2019","Manual","74 kW (101 hp)","1499cc","Diesel","3.7 l/100km","4x2","France","https://carvago.com/car/49483886/peugeot-208-bluehdi-100-74-kw",2022-10-17
"Renault","Master","White","14899","161033km","12/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51547019/renault-master-125-kw",2022-10-17
"Skoda","Kodiaq","White","22649","110000km","2/2018","Manual","110 kW (150 hp)","1968cc","Diesel","5.4 l/100km","4x4","Spain","https://carvago.com/car/52270603/skoda-kodiaq-2-0-tdi-4x4-ambition-110-kw",2022-10-17
"BMW","420 Gran Coupé","White","35149","40657km","12/2021","Automatic","135 kW (184 hp)","1998cc","Petrol","6 l/100km","4x2","Spain","https://carvago.com/car/51718617/bmw-420-gran-coupe-i-135-kw",2022-10-17
"Cadillac","XT4","Other interior color","46699","2550km","3/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Italy","https://carvago.com/car/51937423/cadillac-xt4-350d-awd-128-kw",2022-10-17
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-10-17
"Dodge","Charger","Blue","39799","73000km","7/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","15.5 l/100km","4x2","Germany","https://carvago.com/car/51986082/dodge-charger-362-kw",2022-10-17
