"brand","model","color","price","km","year","transmission","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate","id","eng_power_kw","eng_power_hp","age"
"Volvo","V60","Grey",37549,2450,2021,"Automatic",1969,"Petrol",7,"4x2","Sweden","https://carvago.com/car/51472549/volvo-v60-b5-momentum-185-kw","21/09/2022","51472549",185,252,1
"Cupra","Leon","Red",30899,26550,2020,"Automatic",1984,"Petrol",7.1,"4x4","Germany","https://carvago.com/car/51615549/cupra-leon-221-kw","21/09/2022","51615549",221,300,2
"Audi","Q5","Black",42499,54292,2018,"Automatic",2967,"Diesel",6.2,"4x4","Germany","https://carvago.com/car/49618357/audi-q5-3-0-tdi-quattro-design-210-kw","21/09/2022","49618357",210,286,4
"Mercedes-Benz","E 300","Blue",43499,55546,2019,"Automatic",1950,"Diesel",1.7,"4x2","Germany","https://carvago.com/car/51686677/mercedes-benz-e-300-line-143-kw","21/09/2022","51686677",143,194,3
"Tesla","Model 3","White",53299,78763,2019,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/50534505/tesla-model-3-377-kw","21/09/2022","50534505",377,513,3
"BMW","220","Blue",26699,67000,2019,"Automatic",1995,"Diesel",5.1,"4x4","Germany","https://carvago.com/car/51834778/bmw-220-140-kw","21/09/2022","51834778",140,190,3
"BMW","330","Black",32099,77900,2019,"Automatic",2993,"Diesel",5.9,"4x4","Germany","https://carvago.com/car/51654079/bmw-330-d-touring-xdrive-advantage-190-kw","21/09/2022","51654079",190,258,3
"BMW","330","Black",49549,29628,2021,"Automatic",3000,"Diesel",4.5,"4x2","Germany","https://carvago.com/car/50151113/bmw-330-210-kw","21/09/2022","50151113",210,286,1
"Volvo","V90","Grey",33449,13000,2020,"Automatic",1969,"Diesel",5,"4x4","Sweden","https://carvago.com/car/49788338/volvo-v90-d4-awd-momentum-140-kw","21/09/2022","49788338",140,190,2
"Renault","Koleos","Black",19249,139333,2019,"Manual",1995,"Diesel",6,"4x4","France","https://carvago.com/car/51762198/renault-koleos-dci-175-4wd-intens-130-kw","21/09/2022","51762198",130,177,3
"Mercedes-Benz","CLA 45 AMG Shooting Brake","Grey",60549,925,2020,"Automatic",1991,"Petrol",8.5,"4x4","Germany","https://carvago.com/car/48113603/mercedes-benz-cla-45-amg-shooting-brake-280-kw","21/09/2022","48113603",280,381,2
"Dodge","Charger","Black",31499,75506,2016,"Automatic",5654,"Petrol",NA,NA,"Germany","https://carvago.com/car/50522567/dodge-charger-276-kw","21/09/2022","50522567",276,375,6
"Audi","Q3","Silver",25349,34300,2019,"Manual",1498,"Petrol",6,"4x2","Sweden","https://carvago.com/car/51766976/audi-q3-35-advanced-110-kw","21/09/2022","51766976",110,150,3
"BMW","220","Grey",24349,44500,2019,"Automatic",1998,"Petrol",5,"4x2","Germany","https://carvago.com/car/50621769/bmw-220-141-kw","21/09/2022","50621769",141,192,3
"Kia","cee'd / Ceed","Silver",5199,162000,2012,"Manual",1396,"Petrol",6,"4x2","Poland","https://carvago.com/car/51870474/kia-cee-d-ceed-1-4-16v-77-kw","22/09/2022","51870474",77,105,10
"Nissan","Qashqai+2","Red",8899,96500,2009,"Manual",1598,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/50868732/nissan-qashqai-2-1-6-visia-84-kw","22/09/2022","50868732",84,114,13
"Audi","A6","Silver",51099,15591,2020,"Automatic",2967,"Diesel",6,"4x4","Germany","https://carvago.com/car/51701048/audi-a6-avant-50-tdi-quattro-210-kw","22/09/2022","51701048",210,286,2
"Audi","Q3","Blue",45299,20000,2021,"Automatic",1968,"Diesel",6,"4x2","Germany","https://carvago.com/car/49499142/audi-q3-s-sportback-35-tdi-tronic-110-kw","22/09/2022","49499142",110,150,1
"BMW","740","Black",57449,30269,2019,"Automatic",2998,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/51403999/bmw-740-240-kw","22/09/2022","51403999",240,326,3
"Volvo","V90","Grey",28799,58780,2019,"Automatic",1969,"Diesel",5,"4x2","Sweden","https://carvago.com/car/51066077/volvo-v90-d4-momentum-140-kw","22/09/2022","51066077",140,190,3
"Volkswagen","Passat Alltrack","Grey",30299,36750,2019,"Automatic",1968,"Diesel",6,"4x4","Sweden","https://carvago.com/car/51718919/volkswagen-passat-alltrack-2-0-tdi-scr-4motion-dsg-177-kw","22/09/2022","51718919",177,241,3
"Mercedes-Benz","E 220","Black",47349,16658,2021,"Automatic",1950,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/51815190/mercedes-benz-e-220-d-t-143-kw","22/09/2022","51815190",143,194,1
"Mercedes-Benz","CLA 220","Black",38399,14941,2021,"Automatic",1950,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51876489/mercedes-benz-cla-220-d-brake-8g-dct-progressive-140-kw","22/09/2022","51876489",140,190,1
"Chevrolet","Matiz","Other interior color",3099,56157,2009,"Manual",796,"Petrol",5.2,"4x2","Germany","https://carvago.com/car/51896722/chevrolet-matiz-0-8-s-38-kw","23/09/2022","51896722",38,52,13
"Skoda","Fabia","Green",4499,160000,2009,"Manual",1390,"Petrol",6.5,"4x2","Germany","https://carvago.com/car/51584024/skoda-fabia-1-4-16v-cool-edition-63-kw","23/09/2022","51584024",63,86,13
"Mercedes-Benz","GLA 250","Black",56199,16871,2021,"Automatic",1991,"Petrol",6.9,"4x4","Germany","https://carvago.com/car/51597724/mercedes-benz-gla-250-165-kw","23/09/2022","51597724",165,224,1
"Audi","A3","Blue",37899,27558,2021,"Automatic",1968,"Diesel",3.9,"4x2","Germany","https://carvago.com/car/49111930/audi-a3-35-tdi-110-kw","23/09/2022","49111930",110,150,1
"Skoda","Karoq","Black",39349,18392,2020,"Automatic",1968,"Diesel",5,"4x4","Germany","https://carvago.com/car/48297982/skoda-karoq-2-0-tdi-scr-4x4-dsg-sportline-140-kw","23/09/2022","48297982",140,190,2
"BMW","540","Silver",39949,23726,2019,"Automatic",2998,"Petrol",7.1,"4x2","Germany","https://carvago.com/car/51701112/bmw-540-i-250-kw","23/09/2022","51701112",250,340,3
"Mercedes-Benz","GLB 220","Red",50049,18468,2021,"Automatic",1950,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/50959952/mercedes-benz-glb-220-140-kw","23/09/2022","50959952",140,190,1
"Audi","A4","Black",34149,52120,2019,"Automatic",1968,"Diesel",5.1,"4x4","Germany","https://carvago.com/car/50687261/audi-a4-avant-40-tdi-quattro-140-kw","23/09/2022","50687261",140,190,3
"BMW","X1","Brown",33699,42368,2019,"Automatic",1995,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/51338762/bmw-x1-20d-140-kw","23/09/2022","51338762",140,190,3
"Mercedes-Benz","E 220","Black",55349,17809,2021,"Automatic",1950,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/49873223/mercedes-benz-e-220-d-t-avantgarde-143-kw","23/09/2022","49873223",143,194,1
"Mercedes-Benz","C 350","White",22549,66965,2017,"Automatic",1991,"Hybrid",2.1,"4x2","Germany","https://carvago.com/car/51827851/mercedes-benz-c-350-e-t-155-kw","23/09/2022","51827851",155,211,5
"Audi","A6","Black",52149,17849,2021,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/50874221/audi-a6-avant-40-tdi-s-design-150-kw","23/09/2022","50874221",150,204,1
"Mercedes-Benz","E 300","Silver",59599,5000,2022,"Automatic",1999,"Petrol",10.9,"4x2","Belgium","https://carvago.com/car/39396210/mercedes-benz-e-300-190-kw","23/09/2022","39396210",190,258,0
"Mercedes-Benz","E 450","Grey",47899,45495,2019,"Automatic",2996,"Petrol",8.7,"4x4","Germany","https://carvago.com/car/51641059/mercedes-benz-e-450-t-4matic-avantgarde-270-kw","23/09/2022","51641059",270,367,3
"Mercedes-Benz","CLA 200 Shooting Brake","White",32699,14000,2021,"Automatic",1950,"Diesel",5,"4x2","Sweden","https://carvago.com/car/51714287/mercedes-benz-cla-200-shooting-brake-110-kw","23/09/2022","51714287",110,150,1
"Renault","Fluence","Grey",6399,99986,2011,"Manual",1998,"Petrol",7.9,"4x2","Germany","https://carvago.com/car/51440755/renault-fluence-2-0-16v-140-dynamique-103-kw","24/09/2022","51440755",103,140,11
"Opel","Corsa","Blue",3399,166583,2009,"Manual",1229,"Petrol",6.1,"4x2","Germany","https://carvago.com/car/51831606/opel-corsa-1-2-16v-59-kw","24/09/2022","51831606",59,80,13
"Audi","Q3","Black",26149,61000,2020,"Automatic",1968,"Diesel",4.7,"4x2","Italy","https://carvago.com/car/51899522/audi-q3-s-sportback-35-tdi-tronic-110-kw","24/09/2022","51899522",110,150,2
"Ford","Fiesta","Black",5899,123000,2014,"Manual",998,"Petrol",4.5,"4x2","Germany","https://carvago.com/car/50943489/ford-fiesta-1-0-ecoboost-titanium-74-kw","24/09/2022","50943489",74,101,8
"Dacia","Duster","Black",11399,37842,2017,"Manual",1598,"Petrol",6,"4x2","Poland","https://carvago.com/car/51747170/dacia-duster-sce-115-4x2-laureate-84-kw","24/09/2022","51747170",84,114,5
"Audi","A5","White",37649,11000,2020,"Automatic",1984,"Petrol",6.5,"4x4","Sweden","https://carvago.com/car/51647350/audi-a5-45-tfsi-quattro-180-kw","24/09/2022","51647350",180,245,2
"BMW","318","White",6899,139000,2010,"Manual",1995,"Petrol",6.3,"4x2","Germany","https://carvago.com/car/50930502/bmw-318-i-105-kw","24/09/2022","50930502",105,143,12
"Volkswagen","Tiguan","White",29799,32360,2020,"Automatic",1984,"Petrol",7,"4x4","Sweden","https://carvago.com/car/51478991/volkswagen-tiguan-2-0-tsi-opf-4motion-dsg-140-kw","24/09/2022","51478991",140,190,2
"Cadillac","XT4","Grey",42549,19500,2022,"Automatic",1998,"Diesel",6.7,"4x2","Italy","https://carvago.com/car/43829724/cadillac-xt4-350d-128-kw","24/09/2022","43829724",128,174,0
"Audi","A1","Black",28099,6395,2021,"Manual",999,"Petrol",5.4,"4x2","Germany","https://carvago.com/car/49062045/audi-a1-30-tfsi-81-kw","24/09/2022","49062045",81,110,1
"BMW","330","Black",42449,36115,2019,"Automatic",2993,"Diesel",5.4,"4x4","Germany","https://carvago.com/car/50542586/bmw-330-d-touring-xdrive-sport-line-190-kw","24/09/2022","50542586",190,258,3
"Land Rover","Range Rover Evoque","Brown",43899,22000,2017,"Automatic",NA,"Petrol",5,"4x4","Germany","https://carvago.com/car/51083792/land-rover-range-rover-evoque-si4-4wd-autobiography-177-kw","24/09/2022","51083792",177,241,5
"Audi","A3","Blue",30499,27000,2021,"Automatic",1968,"Diesel",5,"4x2","Germany","https://carvago.com/car/51906647/audi-a3-35-tdi-110-kw","24/09/2022","51906647",110,150,1
"BMW","320","White",28749,31650,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51065381/bmw-320-d-touring-xdrive-m-sport-140-kw","24/09/2022","51065381",140,190,3
"Audi","A4","Black",42649,30585,2021,"Automatic",1968,"Diesel",4.6,"4x4","Germany","https://carvago.com/car/50177477/audi-a4-avant-40-tdi-quattro-s-tronic-advanced-140-kw","24/09/2022","50177477",140,190,1
"Hyundai","ix20","Black",9899,129808,2015,"Automatic",1591,"Petrol",6,"4x2","Germany","https://carvago.com/car/51487167/hyundai-ix20-1-6-92-kw","24/09/2022","51487167",92,125,7
"Kia","Sportage","White",13899,82150,2015,"Automatic",1995,"Diesel",7.2,"4x4","Germany","https://carvago.com/car/48534103/kia-sportage-2-0-crdi-184-awd-135-kw","24/09/2022","48534103",135,184,7
"Volkswagen","Tiguan","White",29799,55190,2020,"Automatic",1968,"Diesel",7,"4x4","Sweden","https://carvago.com/car/49769527/volkswagen-tiguan-140-kw","24/09/2022","49769527",140,190,2
"Audi","A5","Red",49399,43844,2020,"Automatic",2967,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/50512121/audi-a5-170-kw","24/09/2022","50512121",170,231,2
"Dacia","Duster","Blue",11699,37800,2019,"Manual",1598,"Petrol",6,"4x2","Sweden","https://carvago.com/car/51646795/dacia-duster-sce-115-2wd-essential-85-kw","24/09/2022","51646795",85,116,3
"Cadillac","XT4","Black",38949,1000,2022,"Automatic",1995,"Diesel",6.4,"4x2","Germany","https://carvago.com/car/51411900/cadillac-xt4-350d-128-kw","24/09/2022","51411900",128,174,0
"Land Rover","Discovery Sport","White",26049,48130,2019,"Automatic",1999,"Diesel",6,"4x4","Sweden","https://carvago.com/car/51648299/land-rover-discovery-sport-110-kw","24/09/2022","51648299",110,150,3
"BMW","118","Other interior color",36799,8500,2022,"Automatic",1995,"Diesel",4,"4x2","France","https://carvago.com/car/49475428/bmw-118-d-112-kw","24/09/2022","49475428",112,152,0
"Nissan","Qashqai+2","Red",9599,96500,2009,"Manual",1598,"Petrol",6.8,"4x2","Germany","https://carvago.com/car/50026074/nissan-qashqai-2-1-6-visia-84-kw","24/09/2022","50026074",84,114,13
"Jaguar","XE","Other interior color",29299,32918,2019,"Automatic",1999,"Diesel",5.5,"4x4","Spain","https://carvago.com/car/50499603/jaguar-xe-d180-awd-132-kw","24/09/2022","50499603",132,179,3
"BMW","320","White",24699,56000,2019,"Automatic",1995,"Diesel",4.8,"4x2","Germany","https://carvago.com/car/51624498/bmw-320-d-touring-140-kw","24/09/2022","51624498",140,190,3
"Audi","A7","Blue",82799,29241,2021,"Automatic",2967,"Diesel",5.8,"4x4","Germany","https://carvago.com/car/47092945/audi-a7-50-tdi-quattro-210-kw","24/09/2022","47092945",210,286,1
"Mercedes-Benz","CLA 200","Black",22549,128000,2018,"Automatic",2143,"Diesel",5.5,"4x4","Italy","https://carvago.com/car/51145245/mercedes-benz-cla-200-100-kw","24/09/2022","51145245",100,136,4
"BMW","M550","Grey",60649,62840,2019,"Automatic",2993,"Diesel",7.8,"4x4","Germany","https://carvago.com/car/50872108/bmw-m550-d-touring-xdrive-294-kw","24/09/2022","50872108",294,400,3
"BMW","330","Beige",47499,5600,2021,"Automatic",1998,"Petrol",6,"4x2","Poland","https://carvago.com/car/50960465/bmw-330-i-190-kw","24/09/2022","50960465",190,258,1
"Mercedes-Benz","C 300","White",55249,3905,2022,"Automatic",1999,"Petrol",6.6,"4x2","Germany","https://carvago.com/car/51622142/mercedes-benz-c-300-190-kw","24/09/2022","51622142",190,258,0
"Land Rover","Discovery Sport","Black",26599,74000,2019,"Automatic",1999,"Diesel",5,"4x4","Sweden","https://carvago.com/car/50216289/land-rover-discovery-sport-td4-110-kw","24/09/2022","50216289",110,150,3
"Mercedes-Benz","C 220","White",35949,67539,2021,"Automatic",1950,"Diesel",4,"4x2","Italy","https://carvago.com/car/51879443/mercedes-benz-c-220-d-143-kw","24/09/2022","51879443",143,194,1
"Tesla","Model 3","Grey",55349,10000,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51548845/tesla-model-3-239-kw","24/09/2022","51548845",239,325,0
"BMW","120","Blue",23349,44530,2019,"Automatic",1995,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51737580/bmw-120-140-kw","24/09/2022","51737580",140,190,3
"Peugeot","508","White",38799,16500,2021,"Automatic",1598,"Hybrid",1.4,"4x2","Italy","https://carvago.com/car/51759400/peugeot-508-147-kw","24/09/2022","51759400",147,200,1
"Mercedes-Benz","GLC 400","Black",64249,19900,2022,"Automatic",2925,"Diesel",6.5,"4x4","Germany","https://carvago.com/car/50305938/mercedes-benz-glc-400-d-4matic-243-kw","24/09/2022","50305938",243,330,0
"Subaru","Legacy","White",12599,135071,2013,"Automatic",1998,"Diesel",5.9,"4x4","Germany","https://carvago.com/car/51070596/subaru-legacy-wagon-2-0d-110-kw","24/09/2022","51070596",110,150,9
"Mercedes-Benz","A 220","White",35499,32000,2019,"Automatic",1950,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/45764524/mercedes-benz-a-220-d-progressive-140-kw","24/09/2022","45764524",140,190,3
"Peugeot","508","Black",8799,172617,2013,"Automatic",2179,"Diesel",5.9,"4x2","Germany","https://carvago.com/car/51772326/peugeot-508-sw-hdi-fap-200-gt-150-kw","24/09/2022","51772326",150,204,9
"Mitsubishi","Eclipse","Red",26599,44399,2020,"Automatic",2268,"Diesel",6.9,"4x4","Italy","https://carvago.com/car/51532254/mitsubishi-eclipse-109-kw","24/09/2022","51532254",109,148,2
"Audi","A6 Allroad","Black",49699,56500,2020,"Automatic",2967,"Diesel",6,"4x4","Sweden","https://carvago.com/car/50199715/audi-a6-allroad-45-tdi-quattro-171-kw","24/09/2022","50199715",171,232,2
"Mercedes-Benz","C 300","White",41599,17068,2021,"Automatic",1950,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/51050069/mercedes-benz-c-300-d-t-4matic-avantgarde-180-kw","24/09/2022","51050069",180,245,1
"Alfa Romeo","Giulia","Black",16999,72600,2017,"Manual",2143,"Diesel",4,"4x2","Sweden","https://carvago.com/car/51840831/alfa-romeo-giulia-2-2-110-kw","24/09/2022","51840831",110,150,5
"BMW","340","Black",60499,13500,2021,"Automatic",2993,"Diesel",5.3,"4x4","Germany","https://carvago.com/car/51790197/bmw-340-250-kw","24/09/2022","51790197",250,340,1
"Opel","Mokka X",NA,16599,52500,2019,"Automatic",1364,"Petrol",7,"4x2","Poland","https://carvago.com/car/51785785/opel-mokka-x-1-4-103-kw","24/09/2022","51785785",103,140,3
"BMW","320","Black",39099,23550,2021,"Automatic",1995,"Diesel",5,"4x4","Poland","https://carvago.com/car/51880792/bmw-320-d-xdrive-140-kw","24/09/2022","51880792",140,190,1
"Seat","Leon","Black",25249,12283,2021,"Automatic",2000,"Diesel",5,"4x2","Spain","https://carvago.com/car/51738241/seat-leon-st-2-0-tdi-dpf-dsg-style-110-kw","26/09/2022","51738241",110,150,1
"Seat","Leon","Black",14799,113698,2016,"Manual",1798,"Petrol",5.9,"4x2","Germany","https://carvago.com/car/51355601/seat-leon-st-1-8-tsi-fr-132-kw","26/09/2022","51355601",132,179,6
"SsangYong","Korando","Green",15799,47360,2018,"Manual",1998,"Petrol",7.5,"4x2","Germany","https://carvago.com/car/50730835/ssangyong-korando-2-0-2wd-110-kw","26/09/2022","50730835",110,150,4
"Mercedes-Benz","C 200","White",46849,24080,2021,"Automatic",1497,"Petrol",6.2,"4x2","Germany","https://carvago.com/car/48354152/mercedes-benz-c-200-t-avantgarde-135-kw","26/09/2022","48354152",135,184,1
"BMW","530","Black",36449,71950,2019,"Automatic",2993,"Diesel",5,"4x4","Sweden","https://carvago.com/car/50416191/bmw-530-d-xdrive-196-kw","26/09/2022","50416191",196,266,3
"Seat","Leon","White",10599,137800,2012,"Manual",1984,"Petrol",8.1,"4x2","Germany","https://carvago.com/car/51767082/seat-leon-195-kw","26/09/2022","51767082",195,265,10
"Toyota","Land Cruiser","White",45749,26955,2021,"Manual",2755,"Diesel",8,"4x2","Spain","https://carvago.com/car/51911573/toyota-land-cruiser-150-kw","26/09/2022","51911573",150,204,1
"Volkswagen","Caddy","White",12799,126433,2016,"Manual",1968,"Diesel",4.5,"4x2","Netherlands","https://carvago.com/car/51330382/volkswagen-caddy-2-0-tdi-75-kw","26/09/2022","51330382",75,102,6
"Audi","RS3","Grey",52199,14800,2019,"Automatic",2480,"Petrol",8.5,"4x4","Germany","https://carvago.com/car/50981127/audi-rs3-294-kw","26/09/2022","50981127",294,400,3
"Volkswagen","Arteon","White",42649,3129,2020,"Automatic",1968,"Diesel",6,"4x4","Germany","https://carvago.com/car/44215113/volkswagen-arteon-2-0-tdi-scr-4motion-dsg-176-kw","26/09/2022","44215113",176,239,2
"Skoda","Karoq","White",20749,149950,2018,"Manual",1968,"Diesel",5,"4x4","Sweden","https://carvago.com/car/51284784/skoda-karoq-2-0-tdi-scr-4x4-110-kw","26/09/2022","51284784",110,150,4
"BMW","M135","White",56699,0,2022,"Automatic",1998,"Petrol",6.3,"4x4","Germany","https://carvago.com/car/51272929/bmw-m135-i-xdrive-225-kw","26/09/2022","51272929",225,306,0
"Audi","Q3","White",49749,4057,2021,"Automatic",1968,"Diesel",5.5,"4x4","Italy","https://carvago.com/car/49606213/audi-q3-147-kw","26/09/2022","49606213",147,200,1
"BMW","740","Black",54799,55512,2019,"Automatic",2998,"Petrol",7,"4x2","Germany","https://carvago.com/car/49019648/bmw-740-240-kw","26/09/2022","49019648",240,326,3
"Volkswagen","Golf","Black",20949,12000,2021,"Manual",1498,"Petrol",5,"4x2","Germany","https://carvago.com/car/51792616/volkswagen-golf-1-5-110-kw","27/09/2022","51792616",110,150,1
"Mercedes-Benz","A 220","Black",44249,8000,2022,"Automatic",1950,"Diesel",5,"4x2","Germany","https://carvago.com/car/49338829/mercedes-benz-a-220-d-progressive-140-kw","27/09/2022","49338829",140,190,0
"BMW","118","Grey",25199,41800,2019,"Automatic",1995,"Diesel",4.4,"4x2","Germany","https://carvago.com/car/50314485/bmw-118-d-110-kw","27/09/2022","50314485",110,150,3
"Mercedes-Benz","E 63 AMG","Black",39699,85550,2012,"Automatic",5461,"Petrol",10,"4x2","Germany","https://carvago.com/car/48366050/mercedes-benz-e-63-amg-e-t-mct-386-kw","27/09/2022","48366050",386,525,10
"Fiat","Panda","Blue",2649,124800,2010,"Manual",1108,"Petrol",5,"4x2","Germany","https://carvago.com/car/51336628/fiat-panda-1-1-40-kw","27/09/2022","51336628",40,54,12
"Mercedes-Benz","CLA 220","White",40099,13850,2021,"Automatic",1950,"Diesel",4,"4x2","Germany","https://carvago.com/car/51919171/mercedes-benz-cla-220-d-brake-8g-dct-progressive-140-kw","27/09/2022","51919171",140,190,1
"Audi","A3","White",24099,2400,2022,"Automatic",999,"Petrol",5,"4x2","Poland","https://carvago.com/car/51151716/audi-a3-1-0-tfsi-81-kw","28/09/2022","51151716",81,110,0
"Dodge","Charger","Green",38749,35456,2020,"Automatic",5704,"Petrol",NA,NA,"Germany","https://carvago.com/car/51861632/dodge-charger-281-kw","28/09/2022","51861632",281,382,2
"Mercedes-Benz","CLS 63 AMG","Silver",42649,124500,2014,"Automatic",5461,"Petrol",10.4,"4x4","Germany","https://carvago.com/car/50781621/mercedes-benz-cls-63-amg-s-4matic-mct-430-kw","28/09/2022","50781621",430,585,8
"Fiat","Panda","Black",3099,135000,2009,"Manual",1108,"Petrol",5.7,"4x2","Germany","https://carvago.com/car/51493959/fiat-panda-1-1-40-kw","28/09/2022","51493959",40,54,13
"Mercedes-Benz","CLA 35 AMG Shooting Brake","Red",56299,12200,2021,"Automatic",1991,"Petrol",7.5,"4x4","Germany","https://carvago.com/car/51647163/mercedes-benz-cla-35-amg-shooting-brake-4matic-7g-dct-225-kw","28/09/2022","51647163",225,306,1
"Mercedes-Benz","A 200","Silver",36299,23744,2021,"Automatic",1950,"Diesel",4,"4x2","Germany","https://carvago.com/car/48532817/mercedes-benz-a-200-d-progressive-110-kw","28/09/2022","48532817",110,150,1
"Tesla","Model Y","Grey",73049,11763,2021,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51537378/tesla-model-y-range-awd-378-kw","28/09/2022","51537378",378,514,1
"Smart","ForFour","Silver",21499,6720,2019,"Automatic",898,"Petrol",5,"4x2","Germany","https://carvago.com/car/51485845/smart-forfour-89-kw","28/09/2022","51485845",89,121,3
"Tesla","Model 3","Grey",47699,9809,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/51930055/tesla-model-3-208-kw","29/09/2022","51930055",208,283,0
"Porsche","Boxster","Black",40199,74130,2013,"Automatic",3436,"Petrol",8,"4x2","Sweden","https://carvago.com/car/51366096/porsche-boxster-s-pdk-228-kw","29/09/2022","51366096",228,310,9
"Mercedes-Benz","E 350","Black",11899,163000,2009,"Automatic",3498,"Petrol",11,"4x4","Germany","https://carvago.com/car/50053155/mercedes-benz-e-350-t-4matic-200-kw","30/09/2022","50053155",200,272,13
"Skoda","Superb","Blue",26799,74019,2019,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/50156531/skoda-superb-2-0-tdi-dsg-ambition-140-kw","30/09/2022","50156531",140,190,3
"Audi","A6","White",54299,7800,2020,"Automatic",2967,"Diesel",5.7,"4x4","Germany","https://carvago.com/car/51714750/audi-a6-avant-50-tdi-quattro-sport-210-kw","30/09/2022","51714750",210,286,2
"Citroen","Berlingo","White",5149,136858,2010,"Manual",1560,"Diesel",6,"4x2","Germany","https://carvago.com/car/51411937/citroen-berlingo-1-6-hdi-90-niveau-b-66-kw","30/09/2022","51411937",66,90,12
"Volkswagen","Arteon","White",33099,48467,2019,"Automatic",1968,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51543457/volkswagen-arteon-2-0-tdi-scr-dsg-elegance-140-kw","30/09/2022","51543457",140,190,3
"Skoda","Octavia","Red",33149,82820,2018,"Automatic",1984,"Petrol",6.3,"4x2","Germany","https://carvago.com/car/49623323/skoda-octavia-2-0-tsi-dsg-rs-180-kw","30/09/2022","49623323",180,245,4
"Nissan","Leaf","Other interior color",39749,7201,2021,"Automatic",NA,"Electric",NA,NA,"Spain","https://carvago.com/car/51153236/nissan-leaf-62-kwh-160-kw","30/09/2022","51153236",160,218,1
"BMW","530","White",40399,84999,2018,"Automatic",2993,"Diesel",5.6,"4x4","Germany","https://carvago.com/car/48091850/bmw-530-d-touring-xdrive-195-kw","30/09/2022","48091850",195,265,4
"Fiat","Panda","Other interior color",7699,98000,2018,"Manual",1248,"Diesel",3.9,"4x2","Italy","https://carvago.com/car/51886999/fiat-panda-59-kw","30/09/2022","51886999",59,80,4
"BMW","M760","Grey",73149,100558,2018,"Automatic",6592,"Petrol",12.8,"4x4","Germany","https://carvago.com/car/51339037/bmw-m760-li-xdrive-448-kw","30/09/2022","51339037",448,609,4
"BMW","540","Grey",61699,37100,2021,"Automatic",2993,"Diesel",6.4,"4x4","Germany","https://carvago.com/car/51817561/bmw-540-250-kw","30/09/2022","51817561",250,340,1
"Mercedes-Benz","E 220","Silver",36199,55014,2019,"Automatic",1950,"Diesel",4.9,"4x2","Germany","https://carvago.com/car/50911922/mercedes-benz-e-220-d-t-143-kw","30/09/2022","50911922",143,194,3
"Tesla","Model 3","White",55349,11201,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51620271/tesla-model-3-239-kw","30/09/2022","51620271",239,325,0
"Mercedes-Benz","A 220","White",34949,33000,2019,"Automatic",1950,"Diesel",4.3,"4x2","Germany","https://carvago.com/car/46726345/mercedes-benz-a-220-d-progressive-140-kw","30/09/2022","46726345",140,190,3
"Mercedes-Benz","A 35 AMG","Black",40449,81990,2019,"Automatic",1991,"Petrol",7.3,"4x4","Germany","https://carvago.com/car/51450515/mercedes-benz-a-35-amg-4matic-7g-dct-225-kw","30/09/2022","51450515",225,306,3
"BMW","X2","Blue",31549,30200,2019,"Manual",1995,"Diesel",4.9,"4x4","Germany","https://carvago.com/car/50380860/bmw-x2-110-kw","30/09/2022","50380860",110,150,3
"Mercedes-Benz","CLA 220","Grey",38949,26312,2021,"Automatic",1950,"Diesel",4.6,"4x2","Germany","https://carvago.com/car/51556736/mercedes-benz-cla-220-d-140-kw","30/09/2022","51556736",140,190,1
"Audi","A4","White",43499,29600,2020,"Automatic",2967,"Diesel",4.7,"4x4","Italy","https://carvago.com/car/51629771/audi-a4-210-kw","30/09/2022","51629771",210,286,2
"Tesla","Model 3","Grey",55349,9500,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/51115801/tesla-model-3-239-kw","30/09/2022","51115801",239,325,0
"Tesla","Model 3","Black",55349,5192,2022,"Automatic",NA,"Electric",NA,NA,"Germany","https://carvago.com/car/50672853/tesla-model-3-239-kw","30/09/2022","50672853",239,325,0
"Tesla","Model 3","Blue",49149,7625,2022,"Automatic",NA,"Electric",NA,"4x2","Germany","https://carvago.com/car/51927531/tesla-model-3-208-kw","01/10/2022","51927531",208,283,0
